url_path,websocket,wasm,hash_function,webworkers,messageloop_load,postmessage_load,parallel_functions
www.jogosfriv2018.net__tscha__swing-ri-1702786841424,0,0,0,0,34350,32820,0
inutile-indispensable.com-1702718358660,0,0,0,1,53070,3520,0
menchats.com-1702728050654,0,0,0,0,140506,31050,0
sumologic.com-1702750989283,0,0,0,1,113739,7540,0
abc13.co-1702616276755,0,0,0,9,6041,1510,1
sakaryaparty.xyz-1702745380580,0,0,0,0,133646,30350,0
lifethegame.net-1702724612739,0,0,0,0,108263,3020,0
tamilcrowda.com-1702752213622,0,0,0,0,5027,1370,0
hvg.hu-1702716227373,0,0,0,0,189125,10270,0
radioplus.be-1702742756851,0,0,0,0,111969,6020,0
www.tccl.co.in-1702787522320,0,0,0,0,155264,7090,0
airproxyunblocked.org-1702617552317,0,0,0,0,4486,2540,0
radiohertz.de-1702742714006,0,0,0,1,183855,8140,0
owl-kontakte.com-1702735975299,0,0,0,0,221709,24780,0
taylorstitch.com-1702752571664,0,0,0,2,101185,8670,1
ingenieriaparatodos.com-1702717999023,0,0,0,0,5294,1660,0
prativad.com-1702740629090,0,0,0,0,84789,5340,0
followerkadeh.com-1702707896818,0,0,0,0,39486,2690,0
lesmoutonsenrages.fr-1702724177315,0,0,0,1,81508,2380,0
motown.com-1702730331143,0,0,0,0,101293,2490,0
101domain.com-1702567921582,0,0,0,0,21649,5310,0
mathhelpforum.com-1702726904633,0,0,0,0,71597,9340,0
warface.gold-1702782630942,0,0,0,0,122273,33710,0
duokan.com-1702696753441,0,0,0,0,5285,1630,0
workingus.com-1702784783616,0,0,0,0,158432,8340,0
god.tv-1702712791944,0,0,0,0,36186,2220,0
northeastlivetv.com-1702733692526,0,0,0,0,415988,39930,0
couponscodz.com-1702640403424,0,0,0,1,411343,61880,0
livechart.me-1702725138379,0,0,0,0,64598,3230,0
programma-pereseleniya.com-1702741250132,0,0,0,0,26448,2730,0
yeditepe.edu.tr-1702788508355,0,0,0,0,127014,27640,0
kompass.com-1702722495844,0,0,0,0,5616,1700,0
erogifs.com-1702705147679,0,0,0,1,230968,4250,0
neweasy.com-1702732695847,0,0,0,0,80723,5160,0
telugustop.com-1702753490552,0,0,0,0,135345,3920,0
primejb.com-1702740915393,0,0,0,0,552953,30980,0
grsmto.github.io-1702713948648,0,0,0,0,28377,3160,0
posteo.de-1702740492194,0,0,0,0,850670,30230,0
rocklandworldradio.com-1702744441425,0,0,0,0,72873,3450,0
newsletter2go.com-1702732946063,0,0,0,0,361620,24900,0
zerodean.com-1702789342020,0,0,0,0,87221,3260,0
karvira.com-1702721314157,0,0,0,0,4904,1610,0
ivy.li-1702719099042,0,0,0,0,20614,1960,0
stevenuniver.se-1702750424858,0,0,0,0,184359,4370,0
ubereats.com-1702778886415,0,0,0,0,21608,3130,0
moneyinvest.mihanblog.com-1702729991126,0,0,0,0,6734,2050,0
oembed.com-1702734345243,0,0,0,0,38615,27520,0
legranje.blogspot.com-1702723776273,0,0,0,0,429723,33910,0
www2014.kr-1702787687233,0,0,0,0,168791,10040,0
tampabay.com-1702752375468,0,0,0,0,21941,2240,0
carmel.com.co-1702633104020,0,0,0,1,20056,2090,0
cinemaindo.pro-1702634662746,0,0,0,0,20236,2260,0
readingstudios.com-1702743280031,0,0,0,0,111096,30090,0
3dnovels.de-1702568441588,0,0,0,0,144837,37000,0
litkicks.com-1702724951888,0,0,0,2,502589,36620,0
blogbookmark.com-1702630666814,0,0,0,0,26677,2900,0
evergreenprofits.com-1702705510626,0,0,0,0,21009,4330,0
img2018nice.pw-1702717341523,0,0,0,0,30447,2970,0
mbank.cz-1702727230079,0,0,0,0,232392,5940,0
zoowoman.website-1702789762615,0,0,0,0,20139,2210,0
bookdepository.com-1702631301239,0,0,0,0,345107,10760,0
bancoeconomico.ao-1702621991297,1,0,0,0,62229,3520,0
300mbfilms.co-1702615653478,0,0,0,0,94617,26350,0
myghetto.co.za-1702731233432,0,0,0,0,114194,4020,0
livingly.com-1702725291104,0,0,0,0,76552,37280,0
tv.com-1702778444362,0,0,0,0,90608,24300,0
lunchr.co-1702725790345,0,0,0,0,98554,2610,0
mackinvia.com-1702725874782,0,0,0,0,20831,2200,0
ripoffreport.com-1702744242675,0,0,0,0,365819,36940,0
yt2fb.com-1702789007235,0,0,0,0,127690,7840,0
cmovieshd.bz-1702635420270,0,0,0,0,4917,2740,0
softonicsolutions.com-1702748768310,0,0,0,0,80603,4230,0
creatoraday.com-1702642728271,0,0,0,0,46630,2130,0
xn-----vlcbbirqlhw.xn--p1ai-1702788058920,0,0,0,0,42725,3480,0
neet2019.net-1702732263545,0,0,0,0,37632,19270,0
crazyprofile.com-1702642202535,0,0,0,0,178773,27550,0
filedn.com-1702707101052,0,0,0,0,234617,11520,0
jogosde2.com.br-1702720147406,0,0,0,0,452287,24790,0
tubantia.nl-1702778131631,0,0,0,0,216244,9500,0
umbria24.it-1702779449118,0,0,0,0,20946,3010,0
tpbunblock.net-1702777418065,0,0,0,0,95951,31140,0
bonprix.de-1702631232950,0,0,0,0,66047,13800,0
alcp.org.nz-1702617858074,0,0,0,0,189884,25630,0
undp.org-1702779697522,0,0,0,0,6644,3090,0
freedashclick.com-1702708796112,0,0,0,0,48422,24760,0
worldtimezone.com-1702784850984,0,0,0,0,186651,7040,0
digia.com-1702673282910,0,0,0,0,137168,7630,0
themelike.net-1702767855578,0,0,0,0,21280,2500,0
pencurimovie.info-1702737274142,0,0,0,0,231749,14400,0
ebackpage.com-1702697971198,0,0,0,0,24744,2520,0
piratusala.lt-1702739068649,0,0,0,0,62884,8920,0
cleveland.com-1702635130839,0,0,0,0,60617,8390,0
rtz-2.ucoz.org-1702744855385,0,0,0,0,401785,26590,0
thepiratebay.bet-1702771958918,0,0,0,0,121920,6600,0
prensaescrita.com-1702740673276,0,0,0,3,69750,6350,0
programaspcsoluciones.blogspot.com-1702741229011,0,0,0,0,26466,2480,0
megamacefitness.com-1702727717443,0,0,0,0,53242,32300,0
panoramagardenestate.com.au-1702736334420,0,0,0,0,402161,13440,0
marathontalk.com-1702726556748,0,0,0,0,31970,2520,0
pocketnow.com-1702739680989,0,0,0,0,287786,16740,0
wastedamateurs.com-1702782735598,0,0,0,0,97361,28280,0
higherperspectives.com-1702715401612,0,0,0,2,20778,3160,0
pianoclubhouse.com-1702737995342,0,0,0,0,19817,2470,0
depsougnefta.com-1702665420417,0,0,0,0,144988,39380,0
fromthefarmer.com-1702709109498,0,0,0,0,280564,9880,0
diamondexch.com-1702671519918,0,0,0,0,129608,24800,0
welye.com-1702783745781,0,0,0,0,527005,34280,0
metalica.com.br-1702728464069,0,0,0,0,422636,33180,0
nootonic.de-1702733568757,0,0,0,0,26049,34100,0
mcrypto.club-1702727359927,0,0,0,1,106434,6440,0
steampowered.com-1702750251263,0,0,0,0,22335,2700,0
bibliosunduchok.blogspot.com-1702629558630,0,0,0,0,31282,2150,0
pudahuel.cl-1702742108223,0,0,0,0,19763,2090,0
yaklass.ru-1702788372728,0,0,0,0,549130,21220,0
abiturient.tspu.edu.ru-1702616505212,0,0,0,1,113193,8570,0
appannie.com-1702619612467,0,0,0,1,122150,2480,1
starjack.io-1702750037855,1,0,0,1,247178,9480,0
goons.io-1702713295136,0,0,0,0,5155,1490,0
piratebay.nz-1702738471141,0,0,0,0,31603,2500,0
tvrex.net-1702778603436,0,0,0,3,24341,3140,0
acfun.cn-1702616680250,0,0,0,0,378431,35660,0
boxed.com-1702631572762,0,0,0,1,20756,3250,0
taosoft.cn-1702752419818,0,0,0,0,6748,1670,0
majidakhshabi.com-1702726175841,0,0,0,0,5323,2410,0
margaretandhelen.com-1702726641014,0,0,0,2,114492,8680,0
bbchron.blogspot.com-1702626730838,0,0,0,0,27036,2070,0
bikeforums.net-1702629756277,0,0,0,3,231910,2760,0
socklik.top-1702748586445,0,0,0,0,64738,2410,0
tocaboca.com-1702776853467,0,0,0,0,279355,28820,0
jakubmarian.com-1702719409043,0,0,0,0,307287,17670,0
tvdetubooficial.blogspot.com-1702778536312,0,0,0,1,109539,8360,0
banglalive.com-1702622034160,0,0,0,1,230807,11600,0
slimes.io-1702748058364,0,0,0,0,20823,3060,0
ontarioimmigration.ca-1702735267458,0,0,0,0,20489,3110,0
cyph.im-1702654897958,1,0,1,2,322748,3040,0
mymonero.com-1702731378721,1,0,0,0,107779,5340,0
bbvacompass.com-1702626752509,0,0,0,0,90824,39000,0
belaruspartisan.org-1702628939287,0,0,0,0,96863,5600,0
metalalbumszipkbps16.blogspot.com-1702728421912,0,0,0,0,19646,2870,0
cerita21.info-1702633765172,0,0,0,0,61088,2890,0
ofertaenlaweb.net-1702734386962,0,0,0,0,42913,26300,0
screwfix.com-1702746026947,0,0,0,0,225060,11850,0
rufuswainwright.com-1702744981716,0,0,0,1,93603,9950,0
pocketlegends.com-1702739659683,0,0,0,0,156675,46930,0
cryptotekah.com-1702648206280,1,0,0,0,78191,4690,0
alfredbrendel.com-1702617945849,0,0,0,0,54645,4410,0
jgigroup.com-1702719811997,0,0,0,0,103906,46340,0
narps.net-1702731815815,0,0,0,0,269682,12240,0
mostaql.com-1702730227650,0,0,0,0,346985,18090,0
zahedi-ali.ir-1702789191903,0,0,0,0,87454,34580,0
ezfilesource.blogspot.com-1702705920497,0,0,0,0,183301,31190,0
whatreallyhappened.com-1702784011323,0,0,0,160,217950,64060,0
nooriazbehesht.ir-1702733548070,0,0,0,0,3535,1250,0
pelisandseries.net-1702737107558,0,0,0,0,20440,2560,0
hilly.io-1702715448044,0,0,0,0,105196,4410,0
sclm.org-1702745921918,0,0,0,0,78601,27660,0
oper-graz.com-1702735613739,0,0,0,0,222605,15960,0
submithub.com-1702750880648,1,0,0,0,18590,1870,0
bible.com-1702629537924,0,0,0,0,42145,3600,0
cbn.com-1702633372503,0,0,0,10,287423,8620,1
cctv.com-1702633575240,0,0,0,0,40198,3100,0
yeepay.com-1702788568384,0,0,0,0,115085,37390,0
nachhilfe-finden.at-1702731684006,0,0,0,0,130290,6270,0
porn.biz-1702740243298,0,0,0,0,20443,3200,0
webmandesign.eu-1702783349090,0,0,0,0,44433,2180,0
xeberdar.net-1702787930833,0,0,0,0,347672,12020,0
biovin.at.ua-1702629933162,0,0,0,0,341132,11800,0
andrea.com-1702618893943,0,0,0,0,73152,24610,0
piratebay247.net-1702738534041,0,0,0,0,19462,6400,0
sgo.sk-1702746822249,0,0,0,0,64200,2920,0
yourbbw.com-1702788881042,0,0,0,0,206650,32420,0
taurususa.com-1702752501065,1,0,0,0,80614,2910,0
abc13.com-1702616300569,0,0,0,18,7221,1380,1
albayan.ae-1702617792495,0,0,0,4,339694,8040,0
only4thereal.com-1702735131758,0,0,0,0,5761,2630,0
lsb.dk-1702725581377,0,0,0,0,20167,2030,0
wargamevault.com-1702782713605,0,0,0,0,17647,3070,0
ripplepublishing.ca-1702744264252,0,0,0,0,121212,7080,0
cutstuff.net-1702653689393,0,0,0,0,68244,2950,0
davidskarbek.com-1702659432930,0,0,0,0,4234,1410,0
gandermountain.com-1702710083529,0,0,0,0,21120,3430,0
elninjarubio.blogspot.com-1702704495724,0,0,0,0,98061,6210,0
xo8moneytrade.club-1702788247532,0,0,0,0,80648,31610,0
mp3zon.com-1702730495768,0,0,0,0,7792,2900,0
gofundraise.com.au-1702713020743,1,0,0,1,215399,16230,0
pirata.pw-1702738366334,0,0,0,0,115474,5000,0
getfvid.com-1702710570491,0,0,0,0,254113,2720,0
vistaprintdeals.com-1702781720398,0,0,0,0,1239953,31730,0
homestratosphere.com-1702715753844,0,0,0,0,44764,6430,0
alg17.com-1702617966825,0,0,0,0,30399,3090,0
haberkorn.com-1702714401117,0,0,0,0,321804,12550,0
keruyun.com-1702721656199,0,0,0,0,172626,6110,0
radioagricultura.cl-1702742691657,0,0,0,1,366300,17150,0
chocolate.com-1702634324909,0,0,0,1,152070,7100,0
wetholefans.com-1702783799548,0,0,0,0,165288,32190,0
korycja50.blogspot.com-1702722623985,0,0,0,0,283528,10170,0
govtjobs.co.in-1702713485942,0,0,0,0,77361,2440,0
ahnegao.com.br-1702617361242,0,0,0,1,62189,3970,0
alandmoore.com-1702617725377,0,0,0,0,75868,3330,0
ipokiso.com-1702718563091,0,0,0,0,218730,36710,0
meine-stadt-rettet.de-1702727843119,0,0,0,0,113445,12320,0
schaaksite.nl-1702745856866,0,0,0,1,257827,12400,0
theawesomer.com-1702763569026,0,0,0,1,115178,3710,0
justfunky.com-1702720864202,0,0,0,1,200192,7770,0
sendo.vn-1702746243043,0,0,0,4,302369,12430,0
grainger.com-1702713570334,0,0,0,1,19995,2830,1
thespiritscience.net-1702775615487,0,0,0,0,42656,2320,0
digitalsmirror.com-1702674279815,0,0,0,0,38977,3290,0
automationanywhere.com-1702621110604,0,0,0,0,74773,2960,0
advtime.tv-1702617107159,0,0,0,0,205006,39180,0
kickass.cd-1702721959051,0,0,0,0,4944,2280,0
seekingalpha.com-1702746113508,0,0,0,0,20885,3210,1
joann.com-1702719961164,0,0,0,2,164839,6480,0
bartelby.org-1702622249583,0,0,0,0,150807,42290,0
usenet.nl-1702780411055,0,0,0,0,21273,3190,0
105.net-1702615255447,0,0,0,0,27951,1960,0
watchonline.red-1702782840208,0,0,0,0,20856,2770,0
run3free.com-1702745063176,0,1,1,0,591330,35400,0
girotorrent.org-1702710907268,0,0,0,0,222119,7530,0
jabster28.github.io-1702719140883,0,0,0,0,57793,43070,0
quantamagazine.org-1702742444476,0,0,0,0,328083,17040,0
yangkeduo.com-1702788446313,0,0,0,0,72915,5100,0
adnradio.cl-1702616953230,0,0,0,0,73220,3130,0
nanawall.com-1702731789252,0,0,0,0,196707,11190,0
ecolabel.eu-1702698133473,0,0,0,0,347991,8930,0
wyntonmarsalis.org-1702787773003,0,0,0,0,51507,4360,0
afpbb.com-1702617170088,0,0,0,0,5002,1710,0
coinmarketcap.com-1702635677911,1,0,0,0,62386,3080,0
gazetamapo.al-1702710277707,0,0,0,0,463020,29560,0
winner.in.th-1702784470694,0,0,0,0,83121,6990,0
cern.ch-1702633786181,0,0,0,0,445244,26130,0
airproxyboat.in-1702617531650,0,0,0,0,87447,30540,0
japan-asian.com-1702719474182,0,0,0,0,122106,27850,0
carlopignatelli.com-1702633060880,0,0,0,0,781139,24960,0
firmwarefileos.com-1702707478723,0,0,0,1,27306,2870,0
bremen.de-1702631743676,0,0,0,0,79694,3520,0
brazzanews.fr-1702631679140,0,0,0,0,68012,24480,0
pay.ir-1702736769978,0,0,0,0,301788,22010,0
lmfaomusic.com-1702725374841,0,0,0,0,20112,1550,0
collegewins.com-1702635787319,0,0,0,0,355553,27860,0
descargatumusicatg1.blogspot.com-1702665756804,0,0,0,0,207409,12930,0
www.avbye.com-1702785327630,0,0,0,160,38870,5680,0
pornoreportages.com-1702740326410,0,0,0,0,117758,17030,0
kitties-collection.xyz-1702722170842,0,0,0,0,183235,27400,0
praguepride.cz-1702740607680,0,0,0,0,16071,2430,0
kod-hd.com-1702722453519,0,0,0,0,5347,2130,0
zirdl.info-1702789426844,0,0,0,0,51162,3500,0
goldenkey.org-1702713065071,0,0,0,0,47717,2930,0
acheiusa.com-1702616740286,0,0,0,1,133308,6550,0
m28.studio-1702725832957,0,0,0,0,103625,26280,0
stansberryresearch.com-1702749983196,1,0,0,2,166149,14230,1
karapaia.com-1702721183525,0,0,0,3,213222,11860,0
archiveteam.org-1702619888613,0,0,0,0,20295,2150,0
thepiratebay.org-1702772961417,0,0,0,0,278666,42000,0
mattmorris.com-1702727066069,0,0,0,0,349116,33640,0
tnutrojans.com-1702776830755,0,0,0,0,192918,11450,0
hfreeformsnow.com-1702715316076,0,0,0,0,139413,5990,0
southwestsc.org-1702749148624,0,0,0,0,410977,29020,0
foxporns.com-1702708289674,0,0,0,0,319782,27020,0
decemberists.com-1702660790992,0,0,0,0,18051,2070,0
imss.gob.mx-1702717530358,0,0,0,0,4452,1660,0
fossbytes.com-1702708177461,0,0,0,0,93305,3910,0
singletrackworld.com-1702747728610,0,0,0,1,327290,18380,1
samanbarez.ir-1702745466788,0,0,0,0,4673,1580,0
keeweb.info-1702721543665,0,0,0,2,133560,1980,0
pixelfederation.com-1702739132019,0,0,0,0,20910,2560,0
clix4btc.com-1702635297659,0,0,0,0,1900277,50610,0
oem.co.ao-1702734323907,0,0,0,1,78012,6330,0
guidekick.co-1702714154785,0,0,0,0,430031,27530,0
opiumhum.blogspot.com-1702735635835,0,0,0,0,391362,26770,0
skywalkerproductions.blogspot.com-1702748013380,0,0,0,0,137744,3960,0
katfile.com-1702721409055,0,0,0,0,49312,3340,0
einstein.br-1702703949103,0,0,0,0,22224,2260,0
aldafrah.tv-1702617878926,0,0,0,0,36752,2950,0
historygel.blogspot.com-1702715512469,0,0,0,0,157482,9660,0
bestgames.com-1702629279478,0,0,0,0,28238,2370,0
pelisencastellano.com-1702737129407,0,0,0,0,116003,5410,0
bmwgroup.com-1702630856915,0,0,0,0,112239,4730,0
10fastfingers.com-1702615298518,0,0,0,0,71716,31030,0
enlit3d.blogspot.com-1702704929781,0,0,0,0,105129,6520,0
hyperreal.info-1702716354764,0,0,0,0,501371,49770,0
dramaday.net-1702693026777,1,0,0,1,54104,5640,0
droplinegnome.net-1702694019519,0,0,0,0,60965,3690,0
pornsocket.com-1702740368463,0,0,0,0,346339,31700,0
lexiadz.com-1702724321697,0,0,0,1,652554,38800,0
rose-records.jp-1702744587978,0,0,0,0,25826,2380,0
redlightcenterevents.com-1702743639968,0,0,0,0,54649,22700,0
carnetsdeseattle.fr-1702633125642,0,0,0,0,41246,3040,0
dauhuphuonggv.blogspot.com-1702659390876,0,0,0,0,22542,2490,0
paisdelosjuegos.cl-1702736102524,0,0,0,0,563904,27090,0
bellinghamschools.org-1702629020829,0,0,0,1,190468,10650,0
micheltelo.com.br-1702728654613,0,0,0,0,21466,2200,0
idex.market-1702716716628,1,0,0,0,130938,36340,0
shock.watch-1702747341917,0,0,0,0,18556,2380,0
aiworld.cz._robotika__drony-se-pristi--1702617594862,0,0,0,0,102215,45610,0
cancilleria.gov.co-1702632662172,0,0,0,0,451285,26810,0
webideh.com-1702783267610,0,0,0,3,414733,16480,0
stex.com-1702750446297,0,0,0,0,3880,1720,0
onroerenderfgoed.be-1702735223544,0,0,0,0,20734,2300,0
jackson.edu.gh-1702719161782,0,0,0,0,70846,24610,0
godtv.com-1702712917175,0,0,0,0,292134,11740,0
sexoparalelo.com-1702746566575,0,0,0,0,36548,29200,0
madformidcentury.com-1702725981090,0,0,0,0,70776,28950,0
szukajka.tv-1702751981138,0,0,0,0,20456,2420,0
nimmsie.com-1702733255670,0,0,0,0,130264,29740,0
battlefleetgothic-armada.com-1702624381150,0,0,0,0,19056,2340,0
larepublica.co-1702723356123,1,0,0,1,174430,60310,0
zombsroyale-io.com-1702789611267,0,0,0,0,65887,23430,0
ukpass.co-1702779157127,0,0,0,0,20943,2010,0
iplocation.net-1702718529445,0,0,0,0,294406,13300,0
parscanada.com-1702736492538,0,0,0,0,252078,9440,0
atv.be-1702620861582,0,0,0,0,22523,2580,0
mery.jp-1702728313718,0,0,0,1,73630,3930,0
instelikes.com.br-1702718187945,0,0,0,0,190126,27340,0
phonearena.com-1702737929207,1,0,0,0,261597,14450,0
nvlmaker.net-1702734133774,0,0,0,0,21995,2710,0
foodyfoodie.com-1702707960174,0,0,0,1,269171,51290,0
simplilearn.com-1702747663221,1,0,0,0,19836,2950,0
ccb.com-1702633451507,0,0,0,0,385719,36900,0
rhonnadesigns.com-1702744114722,0,0,0,0,68348,7110,0
ambafrance-it.org-1702618642033,0,0,0,0,117867,3040,0
www.jogosfriv2018.net__tscco__subway-s-1702786717600,0,0,0,0,16559,4240,0
dondelaverdadnoslleva.blogspot.com-1702686290126,0,0,0,0,4698,2100,0
tecnoblog.net-1702752950244,0,0,0,0,24924,2830,0
yu-build.rs-1702789088123,0,0,0,0,29711,2700,0
taxguru.in-1702752522616,0,0,0,0,66012,2570,0
masteroff.org-1702726835851,0,0,0,0,101772,2280,0
sfgame.us-1702746716360,0,1,1,0,5717,2350,0
diep.io-1702672750857,0,1,1,1,53400,10130,0
telegram.org.ru-1702753215233,0,0,0,4,19164,2160,0
games-horror.com__slenderman-the-curse__-1702709958453,0,0,0,0,55001,31700,0
wikimapia.org-1702784341020,0,0,0,0,116726,11010,0
tv5.cl-1702778507508,0,0,0,1,16288,2000,0
yerbabuenaboho.com-1702788633231,0,0,0,0,66265,2800,0
femma.be-1702706849714,0,0,0,1,228238,14560,0
matowanie.pl-1702727024691,0,0,0,0,92207,24680,0
webcrawler.com-1702783207598,0,0,0,0,517554,41420,0
uxpodcast.com-1702780593969,0,0,0,1,227395,16460,0
vilemonarch.com-1702781398810,0,0,0,0,1178449,51960,0
vsisumy.com-1702782129486,0,0,0,0,51156,3370,0
mindies.es-1702728779669,0,0,0,0,194095,6670,0
powermetercity.com-1702740564961,0,0,0,1,118235,2320,0
regjeringen.no-1702743769135,0,0,0,0,112510,4520,0
equinix.com-1702705099474,0,0,0,0,107978,6160,0
sofias-store.blogspot.com-1702748628230,0,0,0,0,522836,41210,0
361podcast.com-1702615695062,0,0,0,0,20309,2730,0
celltosingularity.com-1702633680092,0,0,0,0,241580,25690,0
ssccglpinnacle.com-1702749896614,0,0,0,0,21166,1740,0
crisanimex.com-1702644002585,0,0,0,1,62848,2210,0
dhl.com-1702670535006,0,0,0,0,305757,29330,0
jaimebienxmr.com-1702719263029,0,0,0,0,65463,24330,0
peliculashd.site-1702737026082,0,0,0,2,82961,2710,0
moonmodule.com-1702730117250,0,0,0,0,137081,6990,0
123movie.pl-1702568027885,0,0,0,0,48476,2430,0
nuclearhotseat.com-1702733997033,0,0,0,1,457909,24760,0
binkiland.com-1702629831635,0,0,0,0,22722,3530,0
linustechtips.com-1702724802998,0,0,0,0,110678,6380,0
witheve.com-1702784537271,1,0,0,0,22030,2800,0
themepress-blogfa.com-1702767915600,0,0,0,0,8082,3250,0
www.gym-way.gr-1702786283076,0,0,0,0,1735683,59930,0
www.jogosfriv2018.net__tscco__offroad--1702786676368,0,0,0,0,42622,33440,0
stod2.is-1702750487804,0,0,0,0,224955,14450,0
cosmicvariance.com-1702639405079,0,0,0,0,67654,6600,0
ogseries.tv-1702734495690,0,0,0,0,20112,2800,0
olx.pt-1702734729206,0,0,0,0,330616,16180,0
kraftinkimmiestamps.com-1702722770125,0,0,0,0,369367,19300,0
rockingphilosophy.com-1702744420360,0,0,0,0,114871,6140,0
topanalyse.org-1702777122980,0,0,0,0,179126,34790,0
soccersaints.com-1702748496093,0,0,0,0,59419,25550,0
cls.cn-1702635378624,0,0,0,0,20383,2580,0
avvo.com-1702621365784,0,0,0,0,130192,42090,0
almanar.com.lb-1702618387332,0,0,0,0,59241,2430,0
nrmlaonline.org-1702733909883,0,0,0,3,332706,25510,0
face.com-1702706028428,0,0,0,0,19391,1920,0
www.cargames.com__Impossible-Stunt-Car-1702785638162,0,0,0,0,63258,35120,0
aikido.com.fr-1702617424959,0,0,0,1,114391,6440,0
divaneghtesad.ir-1702679345473,0,0,0,0,142078,4840,0
boombastis.com-1702631357712,0,0,0,0,53788,3640,0
pebx.pl-1702736962207,0,0,0,0,135502,55680,0
hanime.tv-1702714577584,0,0,1,0,106674,4510,0
hlistentotheradionow.com-1702715557192,0,0,0,3,97266,3300,0
netkayit.com-1702732422676,0,0,0,0,108129,40320,0
warface-go.ru-1702782548207,0,0,0,0,5989,1560,0
penguinmd.com-1702737296740,0,0,0,1,389533,65060,0
xivmodarchive.com-1702787994570,0,0,0,0,35363,2470,0
stellafilm.it-1702750295427,0,0,0,0,73836,4970,0
1x2.football-1702568254110,0,0,0,0,85873,34070,0
neue-wege-des-lernens.de-1702732567313,0,0,0,0,564176,33010,0
pteexampreparation.com-1702741999416,0,0,0,0,119508,5620,0
onbir.az-1702734874344,0,0,0,0,69647,3150,0
simplecontacts.com-1702747642384,0,0,0,0,70125,4210,0
fortalezagranate.com.ar-1702708110142,0,0,0,2,239565,7630,0
unblocktheship.org-1702779513530,0,0,0,0,200158,37840,0
omegleteenporn.com-1702734793611,0,0,0,0,4853,1750,0
store.steampowered.com-1702750529994,0,0,0,0,66904,27320,0
fflgundealers.net-1702706914109,0,0,0,0,51738,2960,0
uzbum.mobi-1702780637557,0,0,0,0,143995,37700,0
irc.lc-1702718725555,0,0,0,0,223669,7780,0
app.netlify.com-1702619590790,0,0,0,0,113630,70300,0
www.cargames.com__Tiles-Hop-1702785967480,0,0,0,0,66777,28960,0
lmcordoba.com.ar-1702725332472,0,0,0,1,517120,15230,0
framapack.org-1702708441046,0,0,0,0,112274,42490,0
railwayvalley.com-1702742879875,0,0,0,0,91105,24220,0
romantika.name-1702744524924,0,0,0,0,96680,5720,0
playersprogramu.com-1702739277166,0,0,0,0,86922,2720,0
jerryoftheday.net-1702719642176,0,0,0,1,100806,4470,0
axa.de-1702621492207,0,0,0,0,18735,1780,0
123movies.mn-1702615340397,0,0,0,0,58380,19200,0
titoseries.xyz-1702776728868,0,0,0,1,74604,5660,0
turfmagique.blogspot.com-1702778275248,0,0,0,0,137467,9730,0
megashare.pro-1702727758683,0,0,0,0,161674,5990,0
residentadvisor.net-1702743923103,0,0,0,1,823650,15350,0
freerepublic.com-1702708939304,0,0,0,0,19167,2560,0
bigearsfestival.org-1702629667054,0,0,0,0,168506,7610,0
carid.com-1702632958336,0,0,0,2,121710,14090,0
tedigocomosehace.com-1702752971653,0,0,0,0,56823,2630,0
game-boys.ru-1702709629067,0,0,0,0,41484,2450,0
popurls.com-1702740221963,0,0,0,0,62241,3120,0
wranglerforum.com-1702785094386,0,0,0,3,24833,4400,0
realbb.net-1702743321482,0,0,0,0,46437,7540,0
www.nbclearn.com-1702787315943,0,0,0,0,2062710,64010,0
biccamera.co.jp-1702629582029,0,0,0,0,43280,3860,0
polarr.co-1702740093947,0,0,0,0,23836,2820,0
nearmap.com-1702732160950,0,0,0,1,123754,7770,1
freewimaxinfo.com-1702709024380,0,0,0,3,62565,3080,0
draeger.com-1702690007712,0,0,0,0,19691,2790,0
totallyfreepeoplesearch.org-1702777289878,0,0,0,0,19261,2630,0
cultura.no-1702650191866,0,0,0,0,162793,7390,0
ffxiv.cn-1702706934875,1,0,0,0,75113,7900,0
hyperhippo.ca-1702716272965,0,0,0,0,54367,2610,0
languedoc-roussillon-cinema.fr-1702723266433,0,0,0,0,142146,36070,0
playnet.club-1702739342428,0,0,0,1,6198,1510,0
beforebigs.com-1702628670390,0,0,0,0,96861,5400,0
elfolkloreargentino.com-1702704261944,0,0,0,2,227761,35690,0
sportacents.com-1702749590425,0,0,0,0,136261,5600,0
footyextras.com-1702708024637,0,0,0,0,48704,2230,0
piratebays.fi-1702738616955,0,0,0,0,344596,21420,0
helenabitcoinmining.com-1702715080093,0,0,0,1,94053,2630,0
wdef.com-1702783030431,0,0,0,0,602649,26360,0
ongrace.com-1702735046247,0,0,0,0,567577,26490,0
webtelegram.net-1702783453767,0,0,0,0,18778,2990,0
apotheek.nl-1702619568849,0,0,0,0,35511,2830,0
akkordam.ru-1702617700466,0,0,0,0,558929,52490,0
fastnewstream.com-1702706517224,0,0,0,0,72703,2420,0
3ds.com-1702568462374,0,0,0,0,64867,6420,0
unlilimitada.blogspot.com-1702779912740,0,0,0,0,157827,7580,0
www.jogosfriv2018.net__tscac__gta-onli-1702786429388,0,0,0,0,42771,34680,0
shdadeen.com-1702747156783,0,0,0,0,94153,6590,0
theburningplatform.com-1702765513650,0,0,0,7,23302,1770,1
off-grid.net-1702734407569,0,0,0,0,837628,35830,0
ankurrathi.com-1702619274414,0,0,0,0,79801,4510,0
rjgruntschicago.com-1702744285274,0,0,0,0,28496,2430,0
